respondent_id,dna_segment,age_group,city_tier,gender,occupation,monthly_income_midpoint,openness_score,conscientiousness_score,extraversion_score,agreeableness_score,neuroticism_score,stress_score,pss_control,pss_overwhelm,pss_confidence_r,pss_irritation_r,life_stage,current_mood,reader_identity,personalization_importance,books_per_month,reads_morning,reads_commute,reads_afternoon,reads_evening,reads_latenight,reads_weekend,reading_motivation,genre_fantasy,genre_selfhelp,genre_literary,genre_romance,genre_thriller,genre_biography,genre_business,genre_regional,genre_comics,genre_poetry,discovery_social,discovery_friends,discovery_bestsellers,discovery_apps,discovery_bookstore,discovery_youtube,discovery_syllabus,social_sharing_level,format_preference,interest_books,interest_journal,interest_bookmark,interest_candle,interest_tote,interest_apparel,interest_decor,interest_annotation,interest_pin,subscription_interest,eco_importance,gifting_behaviour,barrier_price,barrier_quality,barrier_trust,barrier_delivery,barrier_privacy,barrier_platform,trust_driver,discount_preference,psm_too_cheap,psm_bargain,psm_expensive_ok,psm_too_expensive,monthly_book_spend,lifestyle_spend,max_single_spend,shops_amazon,shops_flipkart,shops_d2c,shops_instagram,shops_whatsapp,shops_qcommerce,shops_offline,payment_method,impulse_buying,nps_proxy,switching_tendency,platform_interest,share_intent,reading_habit_status,purchase_intent,will_buy,format_class,data_quality_flag
BDNA1710,Emotional Reader,4,1,2,1,10000,4,3,4,5,3,5,1,2,1,1,5,6,4,3,2.5,0,0,0,1,0,0,3,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,4,1,1,0,1,0,0,0,0,0,0,1,3,3,0,1,0,0,0,0,4,6,384,525.0,742,1191,100,2250,1500,1,1,0,1,0,0,0,4,3,4,2,3,3,1,4,0,1,clean
BDNA1711,Midnight Escapist,3,2,1,1,2500,3,3,2,2,5,9,2,2,2,1,1,1,1,4,5.0,0,0,0,0,1,1,2,1,1,1,1,0,0,0,0,1,0,1,1,0,0,1,1,0,2,1,1,1,1,1,0,0,0,1,0,1,1,2,1,0,1,0,0,0,3,2,159,435.0,816,916,750,2250,350,1,0,0,0,0,1,0,1,2,10,1,1,1,3,3,0,1,clean
BDNA1712,Midnight Escapist,3,2,1,2,2500,2,2,2,4,5,12,3,3,2,4,3,4,1,4,5.0,0,0,0,0,1,1,6,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,4,1,1,1,1,0,0,1,1,1,0,2,2,2,0,0,0,1,0,0,3,3,218,346.0,797,965,100,2250,350,1,0,0,0,1,0,0,1,2,7,2,1,2,1,1,1,1,clean
BDNA1713,Curious Explorer,3,1,1,1,45000,4,2,4,3,2,5,1,1,1,1,3,4,4,5,1.0,0,0,0,0,1,1,3,0,1,0,0,1,0,1,0,0,0,1,1,0,1,1,0,0,2,2,0,0,1,0,1,1,0,0,1,3,3,3,0,0,0,1,1,0,2,2,329,540.0,881,1337,0,2250,1500,1,1,1,0,0,1,0,5,3,9,1,2,1,2,4,0,1,clean
BDNA1714,Productivity Achiever,4,3,2,3,10000,3,4,3,2,1,2,1,1,0,0,4,6,1,3,1.0,0,1,0,1,0,1,2,0,0,0,0,1,0,0,1,0,0,0,1,1,1,0,0,0,2,1,1,0,0,0,0,0,0,1,0,3,1,1,0,0,0,0,0,0,3,3,345,649.0,899,1338,100,2250,2500,1,0,1,1,0,0,0,1,4,4,1,1,4,4,2,1,1,clean
BDNA1715,Midnight Escapist,3,2,1,1,10000,3,3,3,4,5,11,2,3,3,3,3,5,5,4,2.5,0,0,0,1,1,1,4,1,0,0,0,1,0,1,1,0,1,0,1,1,0,0,1,0,4,4,1,0,1,1,1,1,1,0,1,4,3,3,0,0,0,0,0,0,3,1,95,359.0,737,860,750,250,350,1,0,0,0,0,0,0,2,1,7,2,2,3,3,1,1,3,clean
BDNA1716,Non-Reader,4,2,1,3,22500,3,3,3,3,1,6,1,2,1,2,6,5,6,3,0.0,0,0,0,1,0,1,6,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,4,3,3,1,0,0,0,0,1,3,2,176,300.0,452,844,0,1000,150,0,1,0,0,0,0,0,2,4,2,4,5,4,2,4,0,2,clean
BDNA1717,Midnight Escapist,3,3,1,1,2500,3,2,2,3,3,8,1,1,2,2,3,1,1,4,5.0,0,0,1,1,1,0,2,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2,2,1,1,1,1,1,0,1,0,0,3,3,1,1,0,0,1,0,0,4,2,240,378.0,803,1027,1500,1000,350,0,0,0,0,0,0,1,1,1,5,3,2,1,1,2,1,1,clean
BDNA1718,Emotional Reader,5,4,1,4,45000,3,4,2,5,3,6,2,2,3,2,2,5,5,3,2.5,0,0,0,0,1,0,3,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,1,0,4,3,1,1,0,1,1,0,1,0,0,2,4,2,0,0,0,0,0,1,2,5,298,668.0,1165,1705,100,2250,750,1,0,0,0,0,0,1,1,1,8,3,4,3,2,2,1,2,clean
BDNA1719,Non-Reader,7,4,2,2,22500,2,3,4,3,4,5,2,2,1,2,7,3,6,3,2.5,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,3,1,0,0,0,0,0,1,0,0,0,4,3,2,0,0,0,1,0,0,1,3,48,263.0,566,829,0,250,150,1,1,0,0,0,0,0,4,3,2,4,2,3,4,3,0,1,clean
BDNA1720,Midnight Escapist,3,2,1,2,2500,3,2,2,4,5,10,3,3,3,3,3,1,6,4,8.0,0,0,0,1,0,0,1,1,1,0,1,1,0,0,0,1,1,1,0,0,0,0,0,1,2,2,1,1,0,1,0,0,0,0,0,3,1,1,1,0,0,0,0,0,2,3,250,313.0,617,717,750,2250,350,0,1,0,1,1,1,0,1,3,7,1,3,2,5,1,1,1,clean
BDNA1721,Midnight Escapist,5,3,1,4,10000,3,3,3,3,4,7,1,2,3,2,2,2,5,5,5.0,0,1,1,0,1,0,1,1,1,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,3,2,1,1,1,1,1,0,0,0,0,1,3,2,0,0,0,0,0,0,2,4,106,188.0,372,472,0,1000,750,1,0,0,0,0,0,1,2,2,8,3,1,2,4,1,1,1,clean
BDNA1722,Midnight Escapist,4,3,2,3,22500,3,4,2,4,4,11,4,3,2,2,4,5,5,4,2.5,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1,0,2,1,1,1,0,1,1,1,1,0,1,1,3,2,1,1,0,0,1,0,1,1,136,,837,969,100,7500,150,0,1,0,0,0,1,0,1,1,7,4,2,4,3,3,0,1,missing_psm
BDNA1723,Productivity Achiever,3,1,2,3,10000,4,5,3,3,4,3,1,1,1,1,1,5,2,3,2.5,1,0,0,0,0,0,3,0,0,0,0,0,1,1,0,0,0,1,1,1,1,1,0,0,2,4,1,1,0,0,0,1,0,1,0,4,2,1,0,0,0,0,0,1,1,3,344,608.0,931,1684,750,7500,750,1,1,0,0,0,0,0,3,3,7,1,2,1,1,3,0,3,clean
BDNA1724,Midnight Escapist,2,5,2,1,22500,3,3,2,4,4,12,3,3,3,2,1,1,1,5,1.0,0,0,0,0,1,0,5,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,2,1,1,1,0,1,0,0,1,0,0,3,3,2,0,0,0,0,0,0,3,2,149,466.0,904,1039,350,2250,750,1,1,1,0,0,1,0,1,2,8,2,1,1,2,4,0,1,clean
BDNA1725,Emotional Reader,3,3,2,2,120000,3,3,2,4,3,11,3,2,3,2,7,3,4,4,2.5,0,0,0,0,0,1,3,0,0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,2,4,1,1,0,0,0,0,0,0,0,3,3,1,1,0,1,0,0,0,5,3,519,1130.0,1924,2661,750,4500,1500,1,0,0,0,1,0,0,1,1,6,1,2,3,1,1,1,3,clean
BDNA1726,Midnight Escapist,5,1,2,3,22500,3,2,2,3,4,10,2,3,2,3,2,4,4,5,8.0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3,2,1,1,0,1,1,1,1,0,0,2,1,2,1,1,0,0,0,0,1,3,253,617.0,1051,1666,750,2250,350,0,1,0,0,0,0,0,1,2,9,3,3,1,1,5,0,1,clean
BDNA1727,Productivity Achiever,3,1,3,3,80000,4,4,3,3,2,5,1,1,1,1,3,4,2,3,5.0,1,0,1,1,0,0,2,0,1,0,0,1,1,1,0,1,0,0,0,0,1,0,0,0,4,1,1,0,1,0,0,0,0,1,1,3,2,2,0,0,0,0,0,1,3,2,620,1188.0,1938,2863,350,7500,350,1,0,1,0,0,0,0,1,3,5,2,4,1,3,3,0,1,clean
BDNA1728,Non-Reader,5,5,2,3,10000,3,4,3,3,2,3,1,1,1,1,2,6,6,2,0.0,0,1,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,4,4,0,1,1,0,0,0,0,0,0,4,3,2,0,0,1,0,0,0,3,1,118,171.0,326,652,100,250,150,1,0,0,1,1,0,0,1,4,6,2,5,4,3,3,0,3,clean
BDNA1729,Curious Explorer,3,1,2,1,22500,5,2,4,3,4,5,2,2,1,1,1,4,4,5,0.0,0,0,0,1,1,0,6,1,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,3,1,1,1,1,1,1,0,0,1,1,3,1,0,0,0,0,1,0,1,1,204,482.0,639,1356,350,1000,750,1,0,1,1,1,0,1,1,4,10,3,4,1,1,1,1,2,clean
BDNA1730,Emotional Reader,3,3,2,3,10000,3,3,4,3,3,8,1,3,2,2,5,1,4,5,1.0,1,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,2,1,1,0,1,0,1,0,0,0,0,4,2,1,0,0,0,0,0,1,2,2,231,435.0,639,893,1500,1000,150,0,1,0,0,1,0,0,1,2,7,3,2,2,5,4,0,1,clean
BDNA1731,Productivity Achiever,2,1,1,5,10000,3,5,3,2,3,8,2,1,2,2,1,2,4,3,8.0,0,0,1,1,0,0,4,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,3,1,1,1,1,0,1,0,0,0,0,2,3,2,0,0,0,0,0,1,5,6,146,434.0,683,952,1500,7500,1500,0,1,0,0,0,0,0,1,2,7,1,3,1,1,3,0,1,clean
BDNA1732,Emotional Reader,4,3,2,3,22500,3,3,3,5,3,6,2,2,2,1,4,3,3,3,1.0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3,5,0,1,1,1,0,0,1,1,0,2,2,2,0,0,1,0,0,0,2,1,387,513.0,839,1299,100,1000,150,1,0,0,0,0,0,0,3,2,7,3,2,5,4,2,1,3,clean
BDNA1733,Emotional Reader,5,3,1,3,22500,3,5,4,4,3,9,3,2,2,2,4,3,3,4,2.5,0,0,0,0,0,1,3,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,4,1,0,0,0,1,1,0,0,0,0,1,1,1,0,1,0,0,0,0,2,2,30,432.0,650,1248,750,2250,750,1,0,0,0,0,0,1,1,3,2,2,1,1,1,2,1,1,clean
BDNA1734,Productivity Achiever,5,1,2,3,10000,3,5,3,4,2,6,1,2,1,1,3,3,2,4,8.0,0,0,0,0,1,1,4,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0,1,1,0,1,0,2,3,2,0,0,0,0,0,0,5,1,439,643.0,954,1542,100,4500,350,0,1,0,0,0,0,0,5,3,8,2,1,3,1,4,0,1,clean
BDNA1735,Midnight Escapist,2,2,2,4,2500,2,3,2,4,3,8,2,2,2,2,3,4,1,5,5.0,0,0,1,1,0,0,1,1,0,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,3,1,1,0,0,0,0,1,1,1,1,2,2,2,0,0,1,0,0,0,2,4,175,343.0,426,717,750,250,350,0,1,1,1,0,0,0,4,2,9,2,3,2,4,2,1,1,clean
BDNA1736,Non-Reader,6,3,1,4,22500,2,3,3,4,3,6,1,1,2,1,3,5,4,2,1.0,0,0,0,0,1,0,3,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,3,2,0,0,0,0,1,0,0,1,0,3,3,3,0,1,1,1,0,0,4,3,236,558.0,910,1280,100,4500,150,0,0,0,0,1,0,0,4,2,3,1,5,4,5,5,0,1,clean
BDNA1737,Productivity Achiever,5,1,2,3,80000,2,4,3,4,4,5,1,1,1,1,1,3,2,5,2.5,0,0,0,0,0,0,2,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,4,1,1,1,0,0,0,1,0,1,0,3,3,2,0,0,0,0,1,0,1,4,611,1234.0,2177,2983,1500,2250,750,1,1,0,0,0,0,0,1,2,6,3,2,1,5,4,0,1,clean
BDNA1738,Midnight Escapist,4,3,1,3,10000,3,4,1,4,3,9,2,3,3,3,1,3,1,3,0.0,1,0,1,0,0,0,2,1,0,0,0,1,0,0,0,1,1,1,0,1,0,0,1,0,3,1,1,0,0,1,0,0,1,0,1,2,1,2,1,0,0,0,0,0,2,1,30,310.0,584,684,0,7500,350,1,0,1,1,0,1,0,1,3,8,4,1,4,4,1,1,1,clean
BDNA1739,Productivity Achiever,5,4,2,3,45000,3,5,3,3,2,4,1,0,1,1,6,3,2,3,0.0,1,1,0,0,1,0,2,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,2,3,1,0,1,0,1,0,0,0,0,2,3,3,0,1,0,0,0,1,1,6,432,897.0,1467,1785,1500,2250,750,0,0,0,0,0,1,0,3,3,3,3,2,2,3,1,1,2,clean
BDNA1740,Productivity Achiever,5,3,2,3,120000,3,4,1,4,3,4,1,2,1,2,2,4,2,4,2.5,0,0,1,1,0,1,2,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,2,4,1,1,1,1,1,0,0,0,0,2,3,2,1,1,1,1,0,1,3,6,312,793.0,1304,7431,750,2250,5000,0,0,1,0,0,0,0,4,4,7,2,1,2,1,1,1,3,outlier_spend
BDNA1741,Curious Explorer,4,1,1,2,10000,4,3,5,3,3,5,2,1,1,2,3,4,4,4,2.5,0,0,0,0,0,0,4,0,1,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,4,3,0,0,1,0,0,0,0,1,0,3,2,3,1,0,1,1,0,0,4,1,223,,845,1239,750,4500,750,1,1,0,1,0,0,0,5,1,5,2,3,4,1,3,0,2,missing_psm
BDNA1742,Curious Explorer,2,3,2,2,22500,4,3,4,4,2,8,2,2,2,2,3,1,3,3,2.5,0,0,1,1,0,1,3,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,2,0,0,0,1,0,1,0,0,1,2,2,2,1,1,0,0,0,0,3,5,198,525.0,830,1172,1500,1000,1500,1,1,0,1,0,1,0,4,2,6,2,5,3,2,2,1,1,clean
BDNA1743,Curious Explorer,4,3,4,6,45000,5,4,4,4,2,6,2,1,2,1,5,1,4,3,1.0,0,0,0,1,1,1,3,0,0,1,0,1,1,0,1,1,0,1,0,1,1,0,1,0,2,2,1,1,0,0,0,0,1,1,1,1,3,2,1,0,0,0,0,0,1,3,215,621.0,1194,1569,350,4500,1500,0,1,0,1,1,1,1,2,1,6,1,2,2,2,5,0,1,clean
BDNA1744,Midnight Escapist,4,3,1,3,10000,4,2,4,4,4,9,2,2,3,2,1,1,3,5,1.0,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,4,4,1,1,0,1,1,0,0,1,1,1,2,3,0,1,0,0,0,0,5,2,352,382.0,611,778,750,7500,2500,1,1,0,0,0,0,1,1,3,7,1,2,3,1,3,0,3,clean
BDNA1745,Productivity Achiever,5,1,2,4,2500,3,4,5,4,2,6,1,1,2,2,3,2,2,5,2.5,0,1,0,1,0,1,5,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,2,2,0,1,1,0,1,1,0,1,0,1,2,2,0,0,1,0,0,0,6,4,413,646.0,1131,1316,350,4500,750,0,0,0,1,0,0,0,3,2,6,2,1,3,1,2,1,1,clean
BDNA1746,Productivity Achiever,2,2,2,6,120000,4,4,3,2,1,8,2,2,2,2,1,1,3,4,1.0,1,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,3,2,0,1,1,1,0,0,0,1,0,3,4,2,0,1,0,0,0,0,4,5,729,1557.0,2601,4000,750,1000,350,1,1,0,0,0,1,0,1,2,7,1,2,2,3,3,0,1,clean
BDNA1747,Midnight Escapist,3,2,1,1,2500,3,1,4,4,4,7,2,2,1,2,1,3,6,4,2.5,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,3,3,1,1,0,1,0,0,1,0,0,1,3,2,1,0,0,0,0,0,5,4,139,422.0,554,903,750,2250,2500,0,0,1,0,0,0,1,1,2,8,1,3,1,1,2,1,2,clean
BDNA1748,Midnight Escapist,3,3,2,4,2500,4,3,2,4,4,11,3,4,3,3,1,6,1,4,2.5,0,0,0,0,0,1,5,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,3,2,1,1,1,1,0,1,1,0,1,1,3,2,0,0,0,0,1,0,2,1,186,318.0,614,714,2500,2250,350,1,1,0,1,0,1,0,1,1,6,3,2,3,1,2,1,1,clean
BDNA1749,Curious Explorer,4,1,2,1,120000,4,3,4,3,3,8,3,1,2,1,1,2,5,3,5.0,0,1,1,1,1,0,3,1,1,0,1,0,1,0,0,1,0,1,0,0,1,0,1,0,1,1,1,1,0,0,1,0,1,1,1,2,1,1,0,0,1,0,0,0,1,2,71,216.0,460,6569,350,2250,2500,0,0,0,1,0,0,0,4,2,10,1,4,2,1,1,1,1,outlier_spend
BDNA1750,Midnight Escapist,5,1,4,1,10000,2,1,3,4,4,13,3,3,4,4,1,2,1,4,8.0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1,1,1,0,0,1,0,1,1,3,4,1,1,1,0,1,0,1,0,1,2,3,3,0,1,1,0,0,0,3,1,219,449.0,667,1030,0,1000,150,1,1,1,0,0,0,0,4,3,9,1,2,4,2,5,0,3,clean
BDNA1751,Emotional Reader,4,4,1,2,22500,3,4,3,5,4,7,2,2,2,2,6,3,1,5,2.5,0,0,0,1,1,0,2,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,4,2,0,1,1,0,1,0,0,0,0,1,1,2,0,0,0,0,0,0,2,3,403,732.0,1242,1990,350,1000,350,0,0,0,1,0,0,0,4,2,9,1,2,4,2,3,0,1,clean
BDNA1752,Midnight Escapist,3,2,2,2,2500,3,3,3,4,4,13,3,4,3,3,1,1,1,5,5.0,0,0,0,1,1,0,4,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,2,1,1,0,1,1,0,0,1,0,1,3,3,1,0,1,0,0,0,1,2,2,143,285.0,544,646,0,1000,750,1,1,1,0,0,0,1,1,2,5,1,2,1,3,2,1,1,clean
BDNA1753,Midnight Escapist,3,3,2,1,45000,2,3,2,4,5,12,3,3,3,3,1,2,1,3,2.5,0,0,0,1,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,3,3,1,1,1,0,0,1,1,0,0,1,3,3,0,0,0,1,0,1,5,2,405,733.0,1027,1644,1500,4500,150,1,0,0,0,0,0,0,4,1,9,3,1,4,3,1,1,2,clean
BDNA1754,Midnight Escapist,2,3,2,3,10000,2,2,2,3,5,8,2,3,1,2,4,2,5,5,2.5,0,0,0,1,1,0,5,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,3,1,1,0,0,0,1,1,0,1,0,3,3,2,1,0,1,1,0,0,4,2,206,456.0,787,1046,1500,2250,150,1,0,1,0,0,0,0,2,2,9,1,1,1,3,1,1,1,clean
BDNA1755,Non-Reader,6,5,1,4,10000,3,3,2,3,3,5,0,1,1,1,7,4,3,2,0.0,1,1,0,1,0,1,6,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,4,4,0,0,0,0,0,0,0,0,0,4,2,3,0,0,0,0,0,0,3,1,152,291.0,564,674,750,1000,1500,0,0,0,0,0,1,0,2,4,4,2,5,5,4,4,0,3,clean
BDNA1756,Curious Explorer,2,3,1,2,2500,4,3,3,4,2,5,1,1,1,1,2,4,5,3,0.0,1,1,0,1,1,0,3,0,1,0,0,1,1,0,0,0,0,1,1,0,1,0,1,0,1,2,1,0,1,0,1,1,0,1,0,1,2,3,0,0,1,0,0,0,4,3,167,421.0,697,823,100,2250,350,0,1,0,1,0,0,1,1,2,9,3,4,4,3,1,1,1,clean
BDNA1757,Non-Reader,3,4,1,2,2500,3,4,3,4,2,2,0,1,0,1,1,3,6,1,0.0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,4,5,1,0,0,0,0,0,0,0,0,2,3,3,0,0,0,0,0,1,6,5,75,106.0,234,334,0,2250,150,1,1,0,0,1,0,0,1,4,6,3,4,4,5,5,0,3,clean
BDNA1758,Productivity Achiever,5,5,1,3,10000,3,4,3,4,3,3,0,1,1,1,3,2,4,3,2.5,1,0,1,0,0,1,4,0,1,0,0,1,1,1,1,0,0,1,1,0,0,0,0,0,2,2,0,0,1,0,0,1,1,0,0,1,3,2,0,0,0,0,1,0,4,5,218,347.0,605,1058,0,1000,350,1,1,1,0,0,0,0,1,4,2,4,2,1,2,2,1,1,clean
BDNA1759,Midnight Escapist,3,4,2,3,22500,3,3,2,3,4,11,2,2,2,2,1,1,1,4,1.0,1,1,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0,1,2,1,1,1,1,1,0,1,1,0,0,1,2,2,0,1,0,1,0,1,1,2,313,709.0,1288,1584,0,4500,1500,1,0,1,1,0,0,0,3,3,6,1,1,2,1,2,1,1,clean
BDNA1760,Emotional Reader,6,1,3,5,10000,3,4,3,4,4,10,3,3,2,3,2,6,2,5,5.0,1,1,0,1,0,0,3,0,1,1,0,0,0,0,0,0,1,0,1,1,0,1,0,1,4,4,1,1,1,1,0,1,0,0,0,3,3,3,0,1,1,0,0,1,1,5,237,462.0,629,1096,0,1000,2500,0,1,1,0,0,0,0,1,3,6,2,3,3,5,1,1,3,clean
BDNA1761,Productivity Achiever,5,2,2,3,22500,3,4,3,2,3,7,1,1,1,3,3,5,6,3,1.0,0,0,1,1,0,0,6,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,3,4,1,0,0,0,0,0,1,0,1,3,1,2,0,0,1,0,0,0,5,1,305,661.0,1174,1515,350,4500,750,0,1,0,0,1,0,1,3,4,9,2,2,2,5,2,1,3,clean
BDNA1762,Curious Explorer,5,1,2,2,2500,4,2,5,3,2,2,0,1,0,1,1,5,3,4,2.5,0,1,0,0,0,1,3,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,2,2,0,0,0,0,0,0,0,0,1,1,3,1,0,0,0,0,0,1,2,2,153,242.0,547,647,350,1000,750,1,0,0,0,0,0,1,1,2,4,4,1,1,1,2,1,1,clean
BDNA1763,Midnight Escapist,3,5,1,2,10000,4,2,3,4,5,14,3,3,3,4,3,2,1,4,8.0,0,0,0,1,1,1,3,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,3,3,1,1,1,1,0,0,1,0,0,2,1,2,1,0,0,0,0,0,1,3,103,367.0,526,880,350,1000,350,1,1,0,1,0,0,0,1,3,8,1,2,2,2,2,1,2,clean
BDNA1764,Productivity Achiever,4,1,1,1,80000,4,4,2,3,2,3,1,0,1,1,7,4,2,4,0.0,0,1,1,0,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,3,1,1,0,0,0,0,0,0,0,2,4,3,0,0,0,0,0,0,4,4,658,1218.0,1891,2852,350,1000,350,1,0,0,1,1,0,1,1,4,5,1,4,3,1,4,0,2,clean
BDNA1765,Midnight Escapist,4,1,1,1,10000,4,3,2,3,4,14,3,4,4,3,6,3,1,4,5.0,0,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,1,4,1,1,1,1,1,0,0,1,0,1,3,3,3,0,0,1,0,0,1,3,5,213,341.0,391,558,750,250,150,1,0,0,0,0,1,0,2,2,6,3,2,4,1,2,1,1,clean
BDNA1766,Productivity Achiever,2,1,2,2,45000,4,5,4,3,3,6,2,2,1,1,3,4,4,5,1.0,1,0,0,0,1,1,2,0,1,0,0,0,0,1,0,0,0,1,0,1,1,1,1,0,1,3,0,0,1,0,0,0,1,0,1,3,3,2,1,1,0,0,1,0,6,1,306,880.0,1402,2060,350,2250,150,1,0,0,0,0,1,0,1,1,8,3,1,3,1,3,0,2,clean
BDNA1767,Curious Explorer,4,4,2,1,45000,5,2,5,4,3,5,2,1,2,2,2,1,4,5,5.0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,2,4,0,0,0,1,0,1,1,1,0,1,2,3,0,1,0,0,0,0,2,3,339,520.0,762,1292,350,1000,750,1,1,0,0,0,1,1,1,1,6,2,2,2,4,2,1,3,clean
BDNA1768,Productivity Achiever,3,1,1,2,45000,4,4,2,3,2,8,2,2,2,3,3,1,3,4,5.0,1,0,0,0,1,0,3,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3,1,1,0,0,0,0,1,0,1,0,1,4,2,1,0,0,0,0,0,4,5,317,1057.0,1768,2799,100,4500,1500,1,1,1,0,0,0,0,5,3,7,2,3,4,3,3,0,1,clean
BDNA1769,Productivity Achiever,3,1,1,3,45000,4,3,3,3,2,6,1,1,1,1,2,2,2,4,2.5,1,0,1,0,0,1,4,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,3,4,1,0,1,0,1,0,1,0,1,2,2,2,1,0,0,0,0,0,3,2,479,986.0,1630,2110,350,1000,750,1,0,0,0,0,0,0,3,3,9,2,2,4,2,4,0,3,clean
BDNA1770,Productivity Achiever,4,1,2,3,22500,3,5,3,4,4,10,2,3,3,3,1,5,2,3,5.0,1,0,0,0,1,0,5,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,3,1,1,1,0,0,1,0,0,0,2,1,1,0,0,0,0,0,0,1,2,322,704.0,1189,1371,1500,2250,1500,1,0,1,0,0,0,0,1,3,7,1,4,1,3,2,1,2,clean
BDNA1771,Productivity Achiever,5,4,2,3,45000,3,4,2,3,2,6,2,2,2,2,7,2,5,4,5.0,1,0,0,1,0,0,2,0,1,1,0,0,1,0,1,0,0,1,1,1,0,0,0,0,1,4,0,0,0,1,1,0,0,0,0,2,1,2,0,0,1,1,0,0,2,1,446,907.0,1676,2541,1500,1000,350,1,0,1,0,0,0,1,1,2,9,1,1,5,4,1,1,3,clean
BDNA1772,Curious Explorer,2,3,2,1,2500,4,4,5,3,3,6,1,2,2,2,2,6,3,5,1.0,0,0,0,1,0,0,5,0,1,0,1,0,1,1,0,0,0,1,1,1,1,0,1,0,1,3,1,1,0,1,0,1,1,0,0,2,2,1,0,0,1,0,0,0,1,3,158,355.0,513,912,100,2250,350,1,0,0,1,0,0,0,1,1,10,1,2,1,3,2,1,2,clean
BDNA1773,Non-Reader,7,1,4,1,45000,2,3,2,2,3,9,3,3,3,2,3,3,5,1,0.0,0,0,0,0,0,0,6,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,1,0,0,0,0,4,3,3,0,1,0,0,0,0,5,5,370,417.0,660,1065,750,250,150,0,0,0,0,0,0,1,1,4,3,2,3,4,2,5,0,1,clean
